time_s;speed_kmh;soc_%;P_bar
207.700000;50.000000;96.851165;141.000360
207.800000;50.000000;96.850307;140.999359
207.900000;50.000000;96.849449;140.998358
208.000000;50.000000;96.848591;140.997358
208.100000;50.000000;96.847733;140.996357
208.200000;50.000000;96.846875;140.995356
208.300000;50.000000;96.846018;140.994355
208.400000;50.000000;96.845160;140.993354
208.500000;50.000000;96.844302;140.992353
208.600000;50.000000;96.843444;140.991353
208.700000;50.000000;96.842586;140.990352
208.800000;50.000000;96.841728;140.989351
208.900000;50.000000;96.840870;140.988350
209.000000;50.000000;96.840013;140.987349
209.100000;50.000000;96.839155;140.986347
209.200000;50.000000;96.838297;140.985346
209.300000;50.000000;96.837439;140.984345
209.400000;50.000000;96.836581;140.983344
209.500000;50.000000;96.835723;140.982343
209.600000;50.000000;96.834865;140.981342
209.700000;50.000000;96.834008;140.980340
209.800000;50.000000;96.833150;140.979339
209.900000;50.000000;96.832292;140.978338
210.000000;50.000000;96.831434;140.977337
210.100000;50.000000;96.830576;140.976335
210.200000;50.000000;96.829718;140.975334
210.300000;50.000000;96.828860;140.974332
210.400000;50.000000;96.828003;140.973331
210.500000;50.000000;96.827145;140.972329
210.600000;50.000000;96.826287;140.971328
210.700000;50.000000;96.825429;140.970326
210.800000;50.000000;96.824571;140.969325
210.900000;50.000000;96.823713;140.968323
211.000000;50.000000;96.822855;140.967322
211.100000;50.000000;96.821998;140.966320
211.200000;50.000000;96.821140;140.965318
211.300000;50.000000;96.820282;140.964317
211.400000;50.000000;96.819424;140.963315
211.500000;50.000000;96.818566;140.962313
211.600000;50.000000;96.817708;140.961312
211.700000;50.000000;96.816850;140.960310
211.800000;50.000000;96.815993;140.959308
211.900000;50.000000;96.815135;140.958306
212.000000;50.000000;96.814277;140.957304
212.100000;50.000000;96.813419;140.956302
212.200000;50.000000;96.812561;140.955300
212.300000;50.000000;96.811703;140.954298
212.400000;50.000000;96.810845;140.953296
212.500000;50.000000;96.809988;140.952294
212.600000;50.000000;96.809130;140.951292
212.700000;50.000000;96.808272;140.950290
212.800000;50.000000;96.807414;140.949288
212.900000;50.000000;96.806556;140.948286
213.000000;50.000000;96.805698;140.947284
213.100000;50.000000;96.804840;140.946282
213.200000;50.000000;96.803983;140.945279
213.300000;50.000000;96.803125;140.944277
213.400000;50.000000;96.802267;140.943275
213.500000;50.000000;96.801409;140.942273
213.600000;50.000000;96.800551;140.941270
213.700000;50.000000;96.799693;140.940268
213.800000;50.000000;96.798835;140.939266
213.900000;50.000000;96.797978;140.938263
214.000000;50.000000;96.797120;140.937261
214.100000;50.000000;96.796262;140.936258
214.200000;50.000000;96.795404;140.935256
214.300000;50.000000;96.794546;140.934253
214.400000;50.000000;96.793688;140.933251
214.500000;50.000000;96.792830;140.932248
214.600000;50.000000;96.791973;140.931246
214.700000;50.000000;96.791115;140.930243
214.800000;50.000000;96.790257;140.929240
214.900000;50.000000;96.789399;140.928238
215.000000;50.000000;96.788541;140.927235
215.100000;50.000000;96.787683;140.926232
215.200000;50.000000;96.786825;140.925229
215.300000;50.000000;96.785968;140.924227
215.400000;50.000000;96.785110;140.923224
215.500000;50.000000;96.784252;140.922221
215.600000;50.000000;96.783394;140.921218
215.700000;50.000000;96.782536;140.920215
215.800000;50.000000;96.781678;140.919212
215.900000;50.000000;96.780820;140.918209
216.000000;50.000000;96.779962;140.917206
216.100000;50.000000;96.779105;140.916203
216.200000;50.000000;96.778247;140.915200
216.300000;50.000000;96.777389;140.914197
216.400000;50.000000;96.776531;140.913194
216.500000;50.000000;96.775673;140.912191
216.600000;50.000000;96.774815;140.911188
216.700000;50.000000;96.773957;140.910185
216.800000;50.000000;96.773100;140.909182
216.900000;50.000000;96.772242;140.908178
217.000000;50.000000;96.771384;140.907175
217.100000;50.000000;96.770526;140.906172
217.200000;50.000000;96.769668;140.905169
217.300000;50.000000;96.768810;140.904165
217.400000;50.000000;96.767952;140.903162
217.500000;50.000000;96.767095;140.902158
217.600000;50.000000;96.766237;140.901155
217.700000;50.000000;96.765379;140.900152
217.800000;50.000000;96.764521;140.899148
217.900000;50.000000;96.763663;140.898145
218.000000;50.000000;96.762805;140.897141
218.100000;50.000000;96.761947;140.896138
218.200000;50.000000;96.761090;140.895134
218.300000;50.000000;96.760232;140.894130
218.400000;50.000000;96.759374;140.893127
218.500000;50.000000;96.758516;140.892123
218.600000;50.000000;96.757658;140.891119
218.700000;50.000000;96.756800;140.890116
218.800000;50.000000;96.755942;140.889112
218.900000;50.000000;96.755085;140.888108
219.000000;50.000000;96.754227;140.887104
219.100000;50.000000;96.753369;140.886101
219.200000;50.000000;96.752511;140.885097
219.300000;50.000000;96.751653;140.884093
219.400000;50.000000;96.750795;140.883089
219.500000;50.000000;96.749937;140.882085
219.600000;50.000000;96.749080;140.881081
219.700000;50.000000;96.748222;140.880077
219.800000;50.000000;96.747364;140.879073
219.900000;50.000000;96.746506;140.878069
220.000000;50.000000;96.745648;140.877065
220.100000;50.000000;96.744790;140.876061
220.200000;50.000000;96.743932;140.875057
220.300000;50.000000;96.743075;140.874053
220.400000;50.000000;96.742217;140.873048
220.500000;50.000000;96.741359;140.872044
220.600000;50.000000;96.740501;140.871040
220.700000;50.000000;96.739643;140.870036
220.800000;50.000000;96.738785;140.869031
220.900000;50.000000;96.737927;140.868027
221.000000;50.000000;96.737070;140.867023
221.100000;50.000000;96.736212;140.866018
221.200000;50.000000;96.735354;140.865014
221.300000;50.000000;96.734496;140.864010
221.400000;50.000000;96.733638;140.863005
221.500000;50.000000;96.732780;140.862001
221.600000;50.000000;96.731922;140.860996
221.700000;50.000000;96.731065;140.859992
221.800000;50.000000;96.730207;140.858987
221.900000;50.000000;96.729349;140.857982
222.000000;50.000000;96.728491;140.856978
222.100000;50.000000;96.727633;140.855973
222.200000;50.000000;96.726775;140.854969
222.300000;50.000000;96.725917;140.853964
222.400000;50.000000;96.725060;140.852959
222.500000;50.000000;96.724202;140.851954
222.600000;50.000000;96.723344;140.850950
222.700000;50.000000;96.722486;140.849945
222.800000;50.000000;96.721628;140.848940
222.900000;50.000000;96.720770;140.847935
223.000000;50.000000;96.719912;140.846930
223.100000;49.275362;96.724531;140.858979
223.200000;48.550725;96.729085;140.870852
223.300000;47.826087;96.733576;140.882547
223.400000;47.101449;96.738002;140.894065
223.500000;46.376812;96.742365;140.905404
223.600000;45.652174;96.746663;140.916564
223.700000;44.927536;96.750896;140.927544
223.800000;44.202899;96.755065;140.938343
223.900000;43.478261;96.759168;140.948962
224.000000;42.753623;96.763206;140.959398
224.100000;42.028986;96.767179;140.969652
224.200000;41.304348;96.771086;140.979723
224.300000;40.579710;96.774928;140.989611
224.400000;39.855072;96.778704;140.999314
224.500000;39.130435;96.782413;141.008833
224.600000;38.405797;96.786056;141.018166
224.700000;37.681159;96.789633;141.027313
224.800000;36.956522;96.793143;141.036273
224.900000;36.231884;96.796587;141.045047
225.000000;35.507246;96.799964;141.053633
225.100000;34.782609;96.803273;141.062031
225.200000;34.057971;96.806516;141.070240
225.300000;33.333333;96.809691;141.078261
225.400000;32.608696;96.812799;141.086092
225.500000;31.884058;96.815839;141.093732
225.600000;31.159420;96.818812;141.101183
225.700000;30.434783;96.821717;141.108442
225.800000;29.710145;96.824554;141.115510
225.900000;28.985507;96.827323;141.122386
226.000000;28.260870;96.830024;141.129070
226.100000;27.536232;96.832656;141.135561
226.200000;26.811594;96.835191;141.141859
226.300000;26.086957;96.837641;141.147964
226.400000;25.362319;96.840006;141.153875
226.500000;24.637681;96.842287;141.159592
226.600000;23.913043;96.844485;141.165114
226.700000;23.188406;96.846602;141.170441
226.800000;22.463768;96.848638;141.175574
226.900000;21.739130;96.850593;141.180510
227.000000;21.014493;96.852470;141.185251
227.100000;20.289855;96.854268;141.189795
227.200000;19.565217;96.855989;141.194144
227.300000;18.840580;96.857633;141.198295
227.400000;18.115942;96.859202;141.202249
227.500000;17.391304;96.860696;141.206006
227.600000;16.666667;96.862117;141.209566
227.700000;15.942029;96.863466;141.212928
227.800000;15.217391;96.864742;141.216092
227.900000;14.492754;96.865948;141.219057
228.000000;13.768116;96.867084;141.221825
228.100000;13.043478;96.868151;141.224393
228.200000;12.318841;96.869151;141.226763
228.300000;11.594203;96.870084;141.228934
228.400000;10.869565;96.870951;141.230906
228.500000;10.144928;96.871759;141.232679
228.600000;9.420290;96.872509;141.234252
228.700000;8.695652;96.873202;141.235625
228.800000;7.971014;96.873837;141.236799
228.900000;7.246377;96.874415;141.237773
229.000000;6.521739;96.874935;141.238548
229.100000;5.797101;96.875397;141.239122
229.200000;5.072464;96.875802;141.239496
229.300000;4.347826;96.876149;141.239671
229.400000;3.623188;96.876438;141.239645
229.500000;2.898551;96.876669;141.239419
229.600000;2.173913;96.876842;141.238992
229.700000;1.449275;96.876958;141.238366
229.800000;0.724638;96.877016;141.237539
229.900000;0.000000;96.877016;141.236512
230.000000;0.000000;96.877016;141.235485
230.100000;0.000000;96.877016;141.234458
230.200000;0.000000;96.877016;141.233431
230.300000;0.000000;96.877016;141.232403
230.400000;0.000000;96.877016;141.231376
230.500000;0.000000;96.877016;141.230349
230.600000;0.000000;96.877016;141.229321
230.700000;0.000000;96.877016;141.228294
230.800000;0.000000;96.877016;141.227267
230.900000;0.000000;96.877016;141.226239
231.000000;0.000000;96.877016;141.225212
231.100000;0.000000;96.877016;141.224184
231.200000;0.000000;96.877016;141.223157
231.300000;0.000000;96.877015;141.222129
231.400000;0.000000;96.877015;141.221102
231.500000;0.000000;96.877015;141.220074
231.600000;0.000000;96.877015;141.219047
231.700000;0.000000;96.877015;141.218019
231.800000;0.000000;96.877015;141.216991
231.900000;0.000000;96.877015;141.215964
232.000000;0.000000;96.877015;141.214936
232.100000;0.000000;96.877015;141.213908
232.200000;0.000000;96.877015;141.212881
232.300000;0.000000;96.877015;141.211853
232.400000;0.000000;96.877015;141.210825
232.500000;0.000000;96.877015;141.209797
232.600000;0.000000;96.877015;141.208770
232.700000;0.000000;96.877015;141.207742
232.800000;0.000000;96.877015;141.206714
232.900000;0.000000;96.877015;141.205686
233.000000;0.000000;96.877015;141.204658
233.100000;0.000000;96.877015;141.203630
233.200000;0.000000;96.877015;141.202602
233.300000;0.000000;96.877015;141.201574
233.400000;0.000000;96.877015;141.200546
233.500000;0.000000;96.877014;141.199518
233.600000;0.000000;96.877014;141.198490
233.700000;0.000000;96.877014;141.197462
233.800000;0.000000;96.877014;141.196434
233.900000;0.000000;96.877014;141.195406
234.000000;0.000000;96.877014;141.194378
234.100000;0.000000;96.877014;141.193350
234.200000;0.000000;96.877014;141.192322
234.300000;0.000000;96.877014;141.191293
234.400000;0.000000;96.877014;141.190265
234.500000;0.000000;96.877014;141.189237
234.600000;0.000000;96.877014;141.188209
234.700000;0.000000;96.877014;141.187180
234.800000;0.000000;96.877014;141.186152
234.900000;0.000000;96.877014;141.185124
235.000000;0.000000;96.877014;141.184095
235.100000;0.000000;96.877014;141.183067
235.200000;0.000000;96.877014;141.182039
235.300000;0.000000;96.877014;141.181010
235.400000;0.000000;96.877014;141.179982
235.500000;0.000000;96.877014;141.178953
235.600000;0.000000;96.877013;141.177925
235.700000;0.000000;96.877013;141.176896
235.800000;0.000000;96.877013;141.175868
235.900000;0.000000;96.877013;141.174839
236.000000;0.000000;96.877013;141.173811
236.100000;0.000000;96.877013;141.172782
236.200000;0.000000;96.877013;141.171754
236.300000;0.000000;96.877013;141.170725
236.400000;0.000000;96.877013;141.169696
236.500000;0.000000;96.877013;141.168668
236.600000;0.000000;96.877013;141.167639
236.700000;0.000000;96.877013;141.166610
236.800000;0.000000;96.877013;141.165581
236.900000;0.000000;96.877013;141.164553
237.000000;0.000000;96.877013;141.163524
237.100000;0.000000;96.877013;141.162495
237.200000;0.000000;96.877013;141.161466
237.300000;0.000000;96.877013;141.160437
237.400000;0.000000;96.877013;141.159408
237.500000;0.000000;96.877013;141.158380
237.600000;0.000000;96.877013;141.157351
237.700000;0.000000;96.877012;141.156322
237.800000;0.000000;96.877012;141.155293
237.900000;0.000000;96.877012;141.154264
238.000000;0.000000;96.877012;141.153235
238.100000;0.000000;96.877012;141.152206
238.200000;0.000000;96.877012;141.151177
238.300000;0.000000;96.877012;141.150148
238.400000;0.000000;96.877012;141.149119
238.500000;0.000000;96.877012;141.148089
238.600000;0.000000;96.877012;141.147060
238.700000;0.000000;96.877012;141.146031
238.800000;0.000000;96.877012;141.145002
238.900000;0.000000;96.877012;141.143973
239.000000;0.000000;96.877012;141.142943
239.100000;0.000000;96.877012;141.141914
239.200000;0.000000;96.877012;141.140885
239.300000;0.000000;96.877012;141.139856
239.400000;0.000000;96.877012;141.138826
239.500000;0.000000;96.877012;141.137797
239.600000;0.000000;96.877012;141.136768
239.700000;0.000000;96.877012;141.135738
239.800000;0.000000;96.877012;141.134709
239.900000;0.000000;96.877011;141.133679
240.000000;0.000000;96.877011;141.132650
240.100000;0.379747;96.876962;141.131620
240.200000;0.759494;96.876864;141.130591
240.300000;1.139241;96.876717;141.129561
240.400000;1.518987;96.876521;141.128532
240.500000;1.898734;96.876275;141.127502
240.600000;2.278481;96.875981;141.126473
240.700000;2.658228;96.875637;141.125443
240.800000;3.037975;96.875244;141.124414
240.900000;3.417722;96.874802;141.123384
241.000000;3.797468;96.874311;141.122354
241.100000;4.177215;96.873771;141.121325
241.200000;4.556962;96.873182;141.120295
241.300000;4.936709;96.872543;141.119265
241.400000;5.316456;96.871856;141.118235
241.500000;5.696203;96.871119;141.117206
241.600000;6.075949;96.870333;141.116176
241.700000;6.455696;96.869497;141.115146
241.800000;6.835443;96.868613;141.114116
241.900000;7.215190;96.867679;141.113086
242.000000;7.594937;96.866696;141.112056
242.100000;7.974684;96.865678;141.111026
242.200000;8.354430;96.864630;141.109996
242.300000;8.734177;96.863553;141.108966
242.400000;9.113924;96.862447;141.107937
242.500000;9.493671;96.861299;141.106907
242.600000;9.873418;96.860105;141.105876
242.700000;10.253165;96.858864;141.104846
242.800000;10.632911;96.857578;141.103816
242.900000;11.012658;96.856249;141.102786
243.000000;11.392405;96.854881;141.101756
243.100000;11.772152;96.853474;141.100726
243.200000;12.151899;96.852027;141.099696
243.300000;12.531646;96.850542;141.098666
243.400000;12.911392;96.849018;141.097636
243.500000;13.291139;96.847456;141.096605
243.600000;13.670886;96.845857;141.095575
243.700000;14.050633;96.844220;141.094545
243.800000;14.430380;96.842546;141.093515
243.900000;14.810127;96.840835;141.092484
244.000000;15.189873;96.839088;141.091454
244.100000;15.569620;96.837304;141.090424
244.200000;15.949367;96.835484;141.089393
244.300000;16.329114;96.833629;141.088363
244.400000;16.708861;96.831738;141.087332
244.500000;17.088608;96.829812;141.086302
244.600000;17.468354;96.827851;141.085272
244.700000;17.848101;96.825855;141.084241
244.800000;18.227848;96.823825;141.083211
244.900000;18.607595;96.822483;141.059229
245.000000;18.987342;96.821119;141.034771
245.100000;19.367089;96.819733;141.009836
245.200000;19.746835;96.818326;140.984423
245.300000;20.126582;96.816897;140.958509
245.400000;20.506329;96.815446;140.932043
245.500000;20.886076;96.813974;140.905022
245.600000;21.265823;96.812481;140.877441
245.700000;21.645570;96.810967;140.849298
245.800000;22.025316;96.809432;140.820588
245.900000;22.405063;96.807877;140.791307
246.000000;22.784810;96.806300;140.761452
246.100000;23.164557;96.804704;140.731018
246.200000;23.544304;96.803087;140.700001
246.300000;23.924051;96.801449;140.668398
246.400000;24.303797;96.799792;140.636203
246.500000;24.683544;96.798115;140.603413
246.600000;25.063291;96.796418;140.570024
246.700000;25.443038;96.794701;140.536031
246.800000;25.822785;96.792964;140.501431
246.900000;26.202532;96.791208;140.466217
247.000000;26.582278;96.789433;140.430387
247.100000;26.962025;96.787656;140.393936
247.200000;27.341772;96.785854;140.356858
247.300000;27.721519;96.784026;140.319151
247.400000;28.101266;96.782172;140.280808
247.500000;28.481013;96.780292;140.241825
247.600000;28.860759;96.778386;140.202197
247.700000;29.240506;96.776455;140.161920
247.800000;29.620253;96.774497;140.120989
247.900000;30.000000;96.772514;140.079399
248.000000;30.000000;96.772030;140.078407
248.100000;30.000000;96.771546;140.077415
248.200000;30.000000;96.771062;140.076423
248.300000;30.000000;96.770578;140.075432
248.400000;30.000000;96.770095;140.074440
248.500000;30.000000;96.769611;140.073448
248.600000;30.000000;96.769127;140.072456
248.700000;30.000000;96.768643;140.071464
248.800000;30.000000;96.768159;140.070472
248.900000;30.000000;96.767676;140.069480
249.000000;30.000000;96.767192;140.068488
249.100000;30.000000;96.766708;140.067496
249.200000;30.000000;96.766224;140.066504
249.300000;30.000000;96.765740;140.065512
249.400000;30.000000;96.765257;140.064520
249.500000;30.000000;96.764773;140.063528
249.600000;30.000000;96.764289;140.062536
249.700000;30.000000;96.763805;140.061544
249.800000;30.000000;96.763321;140.060551
249.900000;30.000000;96.762838;140.059559
250.000000;30.000000;96.762354;140.058567
250.100000;30.000000;96.761870;140.057575
250.200000;30.000000;96.761386;140.056582
250.300000;30.000000;96.760902;140.055590
250.400000;30.000000;96.760419;140.054598
250.500000;30.000000;96.759935;140.053605
250.600000;30.000000;96.759451;140.052613
250.700000;30.000000;96.758967;140.051620
250.800000;30.000000;96.758483;140.050628
250.900000;30.000000;96.758000;140.049635
251.000000;30.000000;96.757516;140.048643
251.100000;30.000000;96.757032;140.047650
251.200000;30.000000;96.756548;140.046658
251.300000;30.000000;96.756064;140.045665
251.400000;30.000000;96.755580;140.044672
251.500000;30.000000;96.755097;140.043680
251.600000;30.000000;96.754613;140.042687
251.700000;30.000000;96.754129;140.041694
251.800000;30.000000;96.753645;140.040701
251.900000;30.000000;96.753161;140.039709
252.000000;30.000000;96.752678;140.038716
252.100000;30.000000;96.752194;140.037723
252.200000;30.000000;96.751710;140.036730
252.300000;30.000000;96.751226;140.035737
252.400000;30.000000;96.750742;140.034744
252.500000;30.000000;96.750259;140.033751
252.600000;30.000000;96.749775;140.032758
252.700000;30.000000;96.749291;140.031765
252.800000;30.000000;96.748807;140.030772
252.900000;30.000000;96.748323;140.029779
253.000000;30.000000;96.747840;140.028786
253.100000;30.000000;96.747356;140.027793
253.200000;30.000000;96.746872;140.026800
253.300000;30.000000;96.746388;140.025807
253.400000;30.000000;96.745904;140.024813
253.500000;30.000000;96.745421;140.023820
253.600000;30.000000;96.744937;140.022827
253.700000;30.000000;96.744453;140.021834
253.800000;30.000000;96.743969;140.020840
253.900000;30.000000;96.743485;140.019847
254.000000;30.000000;96.743001;140.018854
254.100000;30.000000;96.742518;140.017860
254.200000;30.000000;96.742034;140.016867
254.300000;30.000000;96.741550;140.015873
254.400000;30.000000;96.741066;140.014880
254.500000;30.000000;96.740582;140.013886
254.600000;30.000000;96.740099;140.012893
254.700000;30.000000;96.739615;140.011899
254.800000;30.000000;96.739131;140.010905
254.900000;30.000000;96.738647;140.009912
255.000000;30.000000;96.738163;140.008918
255.100000;30.000000;96.737680;140.007924
255.200000;30.000000;96.737196;140.006931
255.300000;30.000000;96.736712;140.005937
255.400000;30.000000;96.736228;140.004943
255.500000;30.000000;96.735744;140.003949
255.600000;30.000000;96.735261;140.002956
255.700000;30.000000;96.734777;140.001962
255.800000;30.000000;96.734293;140.000968
255.900000;30.000000;96.733809;139.999974
256.000000;30.000000;96.733325;139.998980
256.100000;30.000000;96.732842;139.997986
256.200000;30.000000;96.732358;139.996992
256.300000;30.000000;96.731874;139.995998
256.400000;30.000000;96.731390;139.995004
256.500000;30.000000;96.730906;139.994010
256.600000;30.000000;96.730422;139.993016
256.700000;30.000000;96.729939;139.992022
256.800000;30.000000;96.729455;139.991028
256.900000;30.000000;96.728971;139.990033
257.000000;30.000000;96.728487;139.989039
257.100000;30.000000;96.728003;139.988045
257.200000;30.000000;96.727520;139.987051
257.300000;30.000000;96.727036;139.986056
257.400000;30.000000;96.726552;139.985062
257.500000;30.000000;96.726068;139.984068
257.600000;30.000000;96.725584;139.983073
257.700000;30.000000;96.725101;139.982079
257.800000;30.000000;96.724617;139.981084
257.900000;30.000000;96.724133;139.980090
258.000000;30.000000;96.723649;139.979095
258.100000;29.387755;96.725987;139.984761
258.200000;28.775510;96.728277;139.990292
258.300000;28.163265;96.730519;139.995689
258.400000;27.551020;96.732713;140.000951
258.500000;26.938776;96.734860;140.006078
258.600000;26.326531;96.736925;140.011069
258.700000;25.714286;96.738930;140.015925
258.800000;25.102041;96.740876;140.020644
258.900000;24.489796;96.742763;140.025228
259.000000;23.877551;96.744593;140.029675
259.100000;23.265306;96.746365;140.033985
259.200000;22.653061;96.748080;140.038159
259.300000;22.040816;96.749738;140.042195
259.400000;21.428571;96.751341;140.046093
259.500000;20.816327;96.752888;140.049854
259.600000;20.204082;96.754380;140.053478
259.700000;19.591837;96.755818;140.056963
259.800000;18.979592;96.757202;140.060310
259.900000;18.367347;96.758533;140.063518
260.000000;17.755102;96.759811;140.066588
260.100000;17.142857;96.761037;140.069519
260.200000;16.530612;96.762211;140.072311
260.300000;15.918367;96.763334;140.074964
260.400000;15.306122;96.764407;140.077478
260.500000;14.693878;96.765430;140.079852
260.600000;14.081633;96.766403;140.082086
260.700000;13.469388;96.767328;140.084181
260.800000;12.857143;96.768204;140.086136
260.900000;12.244898;96.769033;140.087951
261.000000;11.632653;96.769815;140.089625
261.100000;11.020408;96.770550;140.091159
261.200000;10.408163;96.771242;140.092553
261.300000;9.795918;96.771894;140.093807
261.400000;9.183673;96.772505;140.094920
261.500000;8.571429;96.773075;140.095892
261.600000;7.959184;96.773605;140.096723
261.700000;7.346939;96.774094;140.097414
261.800000;6.734694;96.774542;140.097964
261.900000;6.122449;96.774950;140.098372
262.000000;5.510204;96.775317;140.098640
262.100000;4.897959;96.775643;140.098767
262.200000;4.285714;96.775929;140.098752
262.300000;3.673469;96.776174;140.098596
262.400000;3.061224;96.776378;140.098300
262.500000;2.448980;96.776541;140.097861
262.600000;1.836735;96.776663;140.097282
262.700000;1.224490;96.776745;140.096561
262.800000;0.612245;96.776786;140.095700
262.900000;0.000000;96.776786;140.094697
263.000000;0.000000;96.776786;140.093694
263.100000;0.000000;96.776786;140.092691
263.200000;0.000000;96.776786;140.091688
263.300000;0.000000;96.776786;140.090684
263.400000;0.000000;96.776786;140.089681
263.500000;0.000000;96.776785;140.088678
263.600000;0.000000;96.776785;140.087674
263.700000;0.000000;96.776785;140.086671
263.800000;0.000000;96.776785;140.085667
263.900000;0.000000;96.776785;140.084664
264.000000;0.000000;96.776785;140.083661
264.100000;0.000000;96.776785;140.082657
264.200000;0.000000;96.776785;140.081654
264.300000;0.000000;96.776785;140.080650
264.400000;0.000000;96.776785;140.079647
264.500000;0.000000;96.776785;140.078643
264.600000;0.000000;96.776785;140.077639
264.700000;0.000000;96.776785;140.076636
264.800000;0.000000;96.776785;140.075632
264.900000;0.000000;96.776785;140.074628
265.000000;0.000000;96.776785;140.073625
265.100000;0.000000;96.776785;140.072621
265.200000;0.000000;96.776785;140.071617
265.300000;0.000000;96.776785;140.070613
265.400000;0.000000;96.776785;140.069610
265.500000;0.000000;96.776785;140.068606
265.600000;0.000000;96.776784;140.067602
265.700000;0.000000;96.776784;140.066598
265.800000;0.000000;96.776784;140.065594
265.900000;0.000000;96.776784;140.064590
266.000000;0.000000;96.776784;140.063586
266.100000;0.000000;96.776784;140.062582
266.200000;0.000000;96.776784;140.061578
266.300000;0.000000;96.776784;140.060574
266.400000;0.000000;96.776784;140.059570
266.500000;0.000000;96.776784;140.058566
266.600000;0.000000;96.776784;140.057562
266.700000;0.000000;96.776784;140.056558
266.800000;0.000000;96.776784;140.055553
266.900000;0.000000;96.776784;140.054549
267.000000;0.000000;96.776784;140.053545
267.100000;0.000000;96.776784;140.052541
267.200000;0.000000;96.776784;140.051536
267.300000;0.000000;96.776784;140.050532
267.400000;0.000000;96.776784;140.049528
267.500000;0.000000;96.776784;140.048523
267.600000;0.000000;96.776784;140.047519
267.700000;0.000000;96.776784;140.046515
267.800000;0.000000;96.776783;140.045510
267.900000;0.000000;96.776783;140.044506
268.000000;0.000000;96.776783;140.043501
268.100000;0.000000;96.776783;140.042497
268.200000;0.000000;96.776783;140.041492
268.300000;0.000000;96.776783;140.040488
268.400000;0.000000;96.776783;140.039483
268.500000;0.000000;96.776783;140.038478
268.600000;0.000000;96.776783;140.037474
268.700000;0.000000;96.776783;140.036469
268.800000;0.000000;96.776783;140.035465
268.900000;0.000000;96.776783;140.034460
269.000000;0.000000;96.776783;140.033455
269.100000;0.000000;96.776783;140.032450
269.200000;0.000000;96.776783;140.031446
269.300000;0.000000;96.776783;140.030441
269.400000;0.000000;96.776783;140.029436
269.500000;0.000000;96.776783;140.028431
269.600000;0.000000;96.776783;140.027426
269.700000;0.000000;96.776783;140.026421
269.800000;0.000000;96.776783;140.025416
269.900000;0.000000;96.776782;140.024411
270.000000;0.000000;96.776782;140.023406
270.100000;0.000000;96.776782;140.022401
270.200000;0.000000;96.776782;140.021396
270.300000;0.000000;96.776782;140.020391
270.400000;0.000000;96.776782;140.019386
270.500000;0.000000;96.776782;140.018381
270.600000;0.000000;96.776782;140.017376
270.700000;0.000000;96.776782;140.016371
270.800000;0.000000;96.776782;140.015365
270.900000;0.000000;96.776782;140.014360
271.000000;0.000000;96.776782;140.013355
271.100000;0.000000;96.776782;140.012350
271.200000;0.000000;96.776782;140.011344
271.300000;0.000000;96.776782;140.010339
271.400000;0.000000;96.776782;140.009334
271.500000;0.000000;96.776782;140.008328
271.600000;0.000000;96.776782;140.007323
271.700000;0.000000;96.776782;140.006318
271.800000;0.000000;96.776782;140.005312
271.900000;0.000000;96.776782;140.004307
272.000000;0.000000;96.776782;140.003301
272.100000;0.000000;96.776781;140.002296
272.200000;0.000000;96.776781;140.001290
272.300000;0.000000;96.776781;140.000285
272.400000;0.000000;96.776781;139.999279
272.500000;0.000000;96.776781;139.998273
272.600000;0.000000;96.776781;139.997268
272.700000;0.000000;96.776781;139.996262
272.800000;0.000000;96.776781;139.995256
272.900000;0.000000;96.776781;139.994251
273.000000;0.000000;96.776781;139.993245
273.100000;0.505051;96.776696;139.992239
273.200000;1.010101;96.776527;139.991233
273.300000;1.515152;96.776273;139.990227
273.400000;2.020202;96.775934;139.989222
273.500000;2.525253;96.775511;139.988216
273.600000;3.030303;96.775003;139.987210
273.700000;3.535354;96.774410;139.986204
273.800000;4.040404;96.773733;139.985198
273.900000;4.545455;96.772971;139.984192
274.000000;5.050505;96.772124;139.983186
274.100000;5.555556;96.771192;139.982180
274.200000;6.060606;96.770184;139.981174
274.300000;6.565657;96.769124;139.980168
274.400000;7.070707;96.768015;139.979162
274.500000;7.575758;96.766829;139.978156
274.600000;8.080808;96.765563;139.977149
274.700000;8.585859;96.764218;139.976143
274.800000;9.090909;96.762793;139.975137
274.900000;9.595960;96.761289;139.974131
275.000000;10.101010;96.759705;139.973125
275.100000;10.606061;96.758042;139.972118
275.200000;11.111111;96.756307;139.971112
275.300000;11.616162;96.754504;139.970106
275.400000;12.121212;96.752634;139.969099
275.500000;12.626263;96.750698;139.968093
275.600000;13.131313;96.748695;139.967087
275.700000;13.636364;96.746628;139.966080
275.800000;14.141414;96.744496;139.965074
275.900000;14.646465;96.743069;139.940753
276.000000;15.151515;96.741601;139.915622
276.100000;15.656566;96.740093;139.889679
276.200000;16.161616;96.738545;139.862925
276.300000;16.666667;96.736957;139.835357
276.400000;17.171717;96.735329;139.806976
276.500000;17.676768;96.733664;139.777781
276.600000;18.181818;96.731959;139.747770
276.700000;18.686869;96.730217;139.716943
276.800000;19.191919;96.728437;139.685298
276.900000;19.696970;96.726620;139.652836
277.000000;20.202020;96.724765;139.619506
277.100000;20.707071;96.722875;139.585228
277.200000;21.212121;96.720948;139.549994
277.300000;21.717172;96.718985;139.513796
277.400000;22.222222;96.716986;139.476625
